1.770273665897548199e-04,-1.528374850749969482e-03,-1.345358556136488914e-03,8.079295512288808823e-04,-6.192252039909362793e-04,4.872281569987535477e-04,8.609353099018335342e-04,1.560519682243466377e-03,4.321544256526976824e-04,1.629755599424242973e-03,5.573525559157133102e-04,4.047516849823296070e-04,-7.087300764396786690e-04,-1.791028771549463272e-04,3.957143635489046574e-04,1.253612455911934376e-03,9.234746103174984455e-04,2.891012700274586678e-04,1.131542725488543510e-03,-1.417569350451231003e-03,-4.324369365349411964e-04,-1.309953164309263229e-03,2.048278838628903031e-04,-3.959348832722753286e-04,-4.630722105503082275e-04,4.348552465671673417e-05,1.405967195751145482e-04,-1.970879267901182175e-03,1.358032459393143654e-03,-1.398294232785701752e-03,-1.279425632674247026e-04,1.292082481086254120e-03,1.367591321468353271e-03,1.420135959051549435e-03,-1.050457241944968700e-03,-8.105523302219808102e-04,-1.108423573896288872e-03,-1.225029991474002600e-04,-3.086383803747594357e-04,-3.018300049006938934e-04
1.118788728490471840e-03,1.803341205231845379e-03,1.033076085150241852e-03,-6.221440853551030159e-04,-1.247145468369126320e-03,1.565823913551867008e-04,1.804251456633210182e-03,1.064960146322846413e-03,3.583650686778128147e-04,6.942970212548971176e-04,2.421214943751692772e-03,-3.896789858117699623e-04,2.380667021498084068e-03,-1.290198706556111574e-04,4.056523903273046017e-04,8.587492629885673523e-04,-8.021027315407991409e-05,-1.458667567931115627e-03,1.408523385180160403e-04,1.183718908578157425e-03,1.626220997422933578e-03,-6.162968929857015610e-05,-1.416846993379294872e-03,1.742608612403273582e-03,1.428977993782609701e-04,1.239062112290412188e-05,2.184946206398308277e-04,-4.252952348906546831e-04,1.656464999541640282e-03,-1.148360897786915302e-04,1.175067620351910591e-03,-2.314710291102528572e-04,1.040894072502851486e-03,2.893675118684768677e-04,1.636793138459324837e-03,-1.111112767830491066e-03,-1.097159460186958313e-03,-7.661345298402011395e-04,1.074873725883662701e-04,5.066255107522010803e-05
5.799367208965122700e-04,6.954126292839646339e-04,1.407883130013942719e-03,4.464030498638749123e-04,-4.376452998258173466e-04,6.232195883058011532e-04,2.563619636930525303e-04,7.876330055296421051e-04,-3.941981703974306583e-04,-1.517510507255792618e-03,9.605175582692027092e-04,1.426382921636104584e-03,-5.352354492060840130e-04,1.002987264655530453e-04,6.449486245401203632e-04,1.682260073721408844e-03,-3.715744242072105408e-06,1.967969117686152458e-03,-2.801026916131377220e-03,1.491705887019634247e-03,-7.694882224313914776e-04,4.429946420714259148e-05,1.126845250837504864e-03,-3.166691632941365242e-03,-7.686432218179106712e-04,7.189350435510277748e-04,-1.427954703103750944e-04,-1.296236296184360981e-04,8.731888374313712120e-04,8.331103017553687096e-04,-1.580670359544456005e-04,-1.239576842635869980e-03,4.582334368024021387e-04,-7.920400239527225494e-04,-1.253020134754478931e-03,2.242014888906851411e-04,4.725853796117007732e-05,4.407227970659732819e-04,2.633401891216635704e-04,-3.459363360889256001e-04
-2.876013459172099829e-04,-3.395129169803112745e-04,1.678164117038249969e-04,1.093086670152842999e-03,5.072794156149029732e-04,8.865586714819073677e-04,5.769300623796880245e-04,6.624502711929380894e-04,6.588918622583150864e-04,2.247527008876204491e-03,9.833324002102017403e-04,-4.086699918843805790e-04,-3.948387748096138239e-04,2.009401796385645866e-04,-2.362901112064719200e-03,-2.020332613028585911e-04,-1.952187158167362213e-04,-6.506515201181173325e-04,-1.216917298734188080e-03,2.888036251533776522e-04,1.840229029767215252e-03,-9.208666160702705383e-04,2.715049195103347301e-04,-1.332638203166425228e-04,-7.702352595515549183e-04,-1.102729584090411663e-05,-8.969578193500638008e-04,4.718546988442540169e-04,9.075543493963778019e-04,1.058020745404064655e-03,8.951600175350904465e-04,9.907174389809370041e-04,-6.154965376481413841e-04,1.926953787915408611e-03,-5.761601496487855911e-04,1.040114322677254677e-03,-1.213512383401393890e-03,-5.484813591465353966e-04,-8.412243914790451527e-04,-1.151569071225821972e-03
-5.447504809126257896e-04,9.977223817259073257e-04,1.091319136321544647e-03,1.631242572329938412e-03,1.240662764757871628e-03,5.181082524359226227e-04,-6.997019518166780472e-04,7.632670458406209946e-04,-1.554922200739383698e-03,6.126934895291924477e-04,-2.409181615803390741e-04,-7.850469555705785751e-04,1.499827369116246700e-03,-1.125573646277189255e-03,1.047828933224081993e-03,-2.011183416470885277e-03,-1.249336928594857454e-04,6.409001071006059647e-05,5.389604484662413597e-05,-1.153182238340377808e-03,-3.509454545564949512e-04,-1.872266177088022232e-03,5.576340481638908386e-04,-1.158435363322496414e-03,4.309026408009231091e-04,6.051002128515392542e-05,1.734443008899688721e-03,-1.537474105134606361e-03,-1.264879712834954262e-03,2.930315094999969006e-04,2.374009054619818926e-04,7.182023255154490471e-04,2.703388163354247808e-04,-2.982800360769033432e-04,3.067799261771142483e-04,-2.876243670471012592e-04,6.026373594067990780e-04,7.653229404240846634e-04,-1.116470666602253914e-03,1.411189557984471321e-03
4.570965538732707500e-04,-7.983082905411720276e-04,-6.104706553742289543e-04,-1.049887971021234989e-03,9.789423784241080284e-04,1.889156876131892204e-03,-1.995360362343490124e-04,-5.535859381780028343e-04,1.082176109775900841e-03,7.495242753066122532e-04,2.070101327262818813e-04,-3.746736620087176561e-04,7.830816321074962616e-05,1.485400483943521976e-03,1.898178132250905037e-03,3.045578952878713608e-03,-1.421664201188832521e-04,1.735879690386354923e-03,-6.541978218592703342e-04,1.671329373493790627e-04,-2.529176708776503801e-04,2.361883234698325396e-04,-2.901214757002890110e-04,-1.363340532407164574e-03,3.752218326553702354e-04,7.652090280316770077e-04,8.542511495761573315e-04,3.353600914124399424e-05,1.817443757317960262e-03,1.208207570016384125e-03,7.307894993573427200e-04,-8.034313796088099480e-04,-9.403003496117889881e-04,-8.751843124628067017e-04,7.590007153339684010e-04,-1.197590027004480362e-03,1.247337087988853455e-03,-2.290047996211796999e-04,-9.498067665845155716e-04,1.564279664307832718e-04
5.255659343674778938e-04,-1.634809304960072041e-04,-4.375238786451518536e-04,4.256717511452734470e-04,-1.649362093303352594e-04,6.114854477345943451e-04,-1.619314425624907017e-03,9.110787650570273399e-04,1.551775058032944798e-04,6.785021396353840828e-04,6.840228452347218990e-04,-1.400293258484452963e-04,3.197967307642102242e-04,3.488062648102641106e-04,3.621502546593546867e-04,-4.646426532417535782e-07,2.558405399322509766e-01,3.350167274475097656e-01,-8.588721975684165955e-04,2.919071614742279053e-01,2.734403610229492188e-01,6.990178953856229782e-04,3.864663839340209961e-01,1.451855176128447056e-03,2.281473018229007721e-02,1.731245865812525153e-04,-2.146844199160113931e-04,4.784399061463773251e-04,4.735155671369284391e-04,9.775685612112283707e-04,1.520270830951631069e-03,6.394233787432312965e-04,9.661372168920934200e-04,1.512190094217658043e-03,1.368037541396915913e-03,-9.963295888155698776e-04,9.567384258843958378e-04,-5.507254973053932190e-04,8.867717115208506584e-04,-1.334616565145552158e-03
-7.227722089737653732e-04,-1.591183478012681007e-03,-5.436638602986931801e-04,3.835215466096997261e-04,4.045572713948786259e-04,9.407167090103030205e-04,-6.099934107623994350e-04,-1.010634936392307281e-03,1.489924034103751183e-03,2.002760302275419235e-03,4.215651424601674080e-04,2.822583541274070740e-03,1.398707041516900063e-03,5.683582858182489872e-04,4.990880191326141357e-01,1.987906405702233315e-03,-7.442145142704248428e-04,7.521007210016250610e-03,8.924121502786874771e-04,9.804873261600732803e-04,-2.840492525137960911e-04,4.511852166615426540e-04,3.502981562633067369e-04,7.307772990316152573e-03,9.174235165119171143e-03,2.365154679864645004e-03,3.307486884295940399e-03,7.391168037429451942e-04,-1.684762653894722462e-03,1.252603018656373024e-03,-1.018442679196596146e-03,5.205953493714332581e-05,1.095782965421676636e-03,1.570207648910582066e-03,1.583715318702161312e-03,-4.132947069592773914e-04,5.246484652161598206e-04,1.664353185333311558e-03,-2.439618576318025589e-03,3.107226802967488766e-04
-3.531241090968251228e-04,1.148477429524064064e-03,1.661230227909982204e-03,1.265038445126265287e-04,9.130171383731067181e-04,-2.028418006375432014e-03,-2.013069461099803448e-04,9.821485728025436401e-04,-5.316679598763585091e-04,-2.306556329131126404e-03,2.020406536757946014e-03,-3.682693932205438614e-05,3.527372181415557861e-01,-7.243361324071884155e-07,3.045395715162158012e-05,4.890821874141693115e-04,2.277420368045568466e-03,1.227834634482860565e-02,4.876084160059690475e-03,4.347485955804586411e-03,6.634274497628211975e-03,-1.639480760786682367e-04,-7.411203114315867424e-04,1.265763887204229832e-03,4.288167655467987061e-01,2.085395622998476028e-03,7.789569441229104996e-03,2.714401111006736755e-03,-2.653028932400047779e-04,-1.106507843360304832e-03,-7.728425553068518639e-04,4.814572748728096485e-04,-7.952420273795723915e-04,-5.562903243117034435e-04,1.380279078148305416e-03,-8.300185436382889748e-05,-4.406600783113390207e-04,9.458917193114757538e-04,-6.044245674274861813e-05,-1.673999708145856857e-03
-5.903693963773548603e-04,-1.875270827440544963e-04,6.618545157834887505e-04,-9.338873205706477165e-04,1.375057327095419168e-04,1.448972034268081188e-04,2.849142765626311302e-04,2.338997437618672848e-04,-1.732395263388752937e-03,1.635090410709381104e-01,6.611187476664781570e-03,2.705590724945068359e-01,1.018758164718747139e-03,1.952266437001526356e-03,5.154127138666808605e-04,6.804408039897680283e-04,8.944144938141107559e-04,2.193184802308678627e-03,1.035885652527213097e-03,3.360146190971136093e-03,1.790815382264554501e-03,1.372554106637835503e-03,-7.055202731862664223e-04,2.297212369740009308e-03,-1.206042361445724964e-03,4.127378924749791622e-04,-1.301064854487776756e-03,2.442832919768989086e-04,8.742782520130276680e-04,1.386535586789250374e-04,1.060143578797578812e-03,1.504850108176469803e-03,3.894583089277148247e-03,-4.013612633571028709e-04,1.302821910940110683e-03,-4.459099436644464731e-04,-7.373117841780185699e-05,-1.358325360342860222e-03,-1.537515781819820404e-03,-1.076736953109502792e-04
